,name,address,budget,genre
9336,口福炒飯楼 新宿ミロード店,東京都新宿区西新宿１-1-3小田急新宿ミロード9F,B001,G007
9337,狗不理 ごうぶり 西武池袋本店,東京都豊島区南池袋１-28-1 西武池袋百貨店　池袋本店8F,B001,G007
9338,神戸牛511,東京都港区赤坂４-3-28　ディアプラザ赤坂B１F,B012,G008
9339,神戸牛焼肉 萬貫,東京都豊島区西池袋５丁目17番12号1階,B003,G008
9340,神戸牛焼肉&生タン料理 舌賛 ZESSAN,東京都千代田区大手町２-3-1　大手町プレイスウエストタワー2階,B004,G008
9341,神戸餃子 樂,東京都港区新橋４-11-5　園ビル1F,B002,G007
9342,神戸餃子 樂 2号店,東京都港区新橋３-18-5難波ビル1F,B002,G007
9343,神戸ごはん 田中屋,東京都新宿区舟町12-33 グレイス四谷 1F,B004,G004
9344,神戸鉄板焼白秋,東京都渋谷区桜丘町17-10 MCDビル 1F,B005,G005
9345,長田いっしん 武蔵小山店,東京都品川区小山３-２５-６　１F～２F,B002,G001
9346,神戸鉄板焼き 長田いっしん 学芸大学店,東京都目黒区鷹番３-8-3,B002,G001
9347,神戸パスタ LABI1 日本総本店,東京都豊島区東池袋１-5-7　LABI1日本総本店池袋7F,B001,G006
9348,ビフテキのカワムラ 銀座,東京都中央区銀座６‐５‐１　ブリオーニ銀座ビル8F,B012,G005
9349,神戸ふわとろ本舗 恵比寿店,東京都渋谷区恵比寿西１‐１４‐３ 満栄佐藤ビル１Ｆ,B003,G016
9350,神戸 梵々,東京都杉並区高円寺北３-2-14,B002,G001
9351,神戸元町ドリア セレオ八王子店,東京都八王子市旭町１－１　１０F,B011,G005
9352,神戸元町ドリア 東京ドームシティラクーア店,東京都文京区春日１－１－１　ラクーア２Ｆ　区画２１８,B011,G005
9353,神戸元町ドリア 町田東急ツインズ店,東京都町田市原町田６－４－１　 町田東急ツインズイースト８F　８０７,B011,G005
9354,神戸元町ドリア ルミネ池袋店,東京都豊島区西池袋１－１１－１　ルミネ池袋店8Ｆ,B001,G004
9355,神戸元町ドリア ルミネ池袋店,東京都豊島区西池袋１－１１－１　８Ｆ（区画８０５）,B011,G005
9356,神戸屋キッチン デリ&カフェ 恵比寿店,東京都渋谷区恵比寿南１‐５‐５　アトレ恵比寿３Ｆ,B001,G014
9357,KOBE YAKITORI STAND 野乃鳥 新宿店,東京都新宿区新宿３－２０－８　新宿横丁,B002,G001
9358,神戸焼肉 金虎,東京都新宿区高田馬場１-32-13 マリンビル1階,B004,G008
9359,神戸焼肉かんてき 三軒茶屋,東京都世田谷区三軒茶屋２－１３－９,B008,G008
9360,神戸焼肉かんてき 三軒茶屋 HANARE,東京都世田谷区三軒茶屋２-9-15 TCK三軒茶屋ビル２F,B004,G008
9361,神戸焼肉 かんてき 渋谷,東京都渋谷区道玄坂２-7-6,B008,G008
9362,神戸焼肉かんてき 渋谷 HANARE ハナレ,東京都渋谷区道玄坂２-6-7　道玄坂Ｔビル4Ｆ,B008,G008
9363,香満楼,東京都江戸川区西葛西５-10-23,B001,G007
9364,香味餃子,東京都新宿区西新宿７-９-１２  鈴和ビルＢ１,B002,G007
9365,煌味家,東京都港区浜松町２‐３‐２５ ,B003,G004
9366,好味屋,東京都新宿区払方町15-6　KOSビル1F,B003,G007
9367,香味楼,東京都板橋区蓮沼町４６－１０,B002,G007
9368,小梅,東京都目黒区上目黒１－２０－１０,B003,G003
9369,豪麺 MARUKO,東京都葛飾区東金町１-21-1,B001,G013
9370,剛家,東京都武蔵野市吉祥寺本町１‐１‐３,B002,G001
9371,香家 高輪台駅前店,東京都港区白金台２-26-7,B001,G007
9372,香家 Hong Kong Dining エソラ池袋店,東京都豊島区西池袋１-12-1 Esola6F　　　（エソラ・エチカ）,B001,G007
9373,香家 三田店,東京都港区三田２-14-9,B001,G007
9374,香家 こうや kouya 新宿東南口店,東京都新宿区新宿３－３５－１３　ＳＨＯＷＡＫＡＮ－ＢＬＤ　Ｂ１Ｆ,B008,G001
9375,向陽飯店 町田店,東京都町田市原町田３-2-9エルムビル1階,B011,G007
9376,好来,東京都千代田区神田紺屋町11,B002,G007
9377,好来 大手町店,東京都千代田区内神田２-2-5 B1,B002,G007
9378,好来飯店,東京都北区中里２-3-4あすなろビル,B002,G007
9379,赤羽 幸楽,東京都北区赤羽１－５１－３,B002,G007
9380,こうらく,東京都大田区蒲田５-３２-２,B003,G003
9381,中目黒 幸楽,"東京都目黒区上目黒２-44-3　ファミール中目黒　1,2F",B002,G007
9382,Koraku KIZENBOU 美味しいしらすと鰹節の店,東京都文京区後楽１-4-14,B002,G001
9383,後楽園飯店,東京都文京区後楽１-3-61　後楽園ホールビル2Ｆ ,B008,G007
9384,後楽寿司,東京都豊島区池袋３-2-2,B004,G004
9385,後楽寿司 やす秀,東京都新宿区四谷三栄町５－２,B006,G004
9386,高らん亭,東京都中央区新川２‐７‐１４,B002,G001
9387,香林 ホテルラングウッド,東京都荒川区東日暮里５-50-5 ホテルラングウッド1階,B008,G007
9388,幸和食堂 落合,東京都新宿区上落合１-30-17,B003,G007
9389,魚居酒屋 豪椀,東京都渋谷区宇田川町11-11　1F,B003,G001
9390,五衛門 青戸店,東京都葛飾区青戸２-2-4,B002,G001
9391,GoENya,東京都杉並区阿佐谷北２-2-8,B002,G001
9392,御縁屋 はし村,東京都足立区千住２-61-20　ビックリヤ北千住ビルアネックス　1F,B002,G001
9393,五音,東京都渋谷区元代々木町3-7大森ビル 1F,B004,G004
9394,古家庵,東京都港区赤坂３‐２０‐８　臨水ビルＢ１Ｆ,B003,G017
9395,伍月ノ櫻,東京都江東区富岡１-22-20　レジデンス富岡1F,B003,G002
9396,こがね,東京都渋谷区恵比寿南１－９－１０　TDビル2F,B004,G004
9397,こがね鮨 足立区,東京都足立区南花畑１-６-８,B003,G004
9398,こがね製麺所 東京工房森下店,東京都江東区新大橋３丁目３の５,B002,G001
9399,黄金鉄鍋餃子 HUG,東京都中央区築地２-14-12,B002,G001
9400,黄金バル ITER,東京都小金井市本町６-5-3,B003,G002
9401,こがね屋,東京都新宿区西新宿７-8-11　大黒ビル1Ｆ,B002,G001
9402,黄金屋 渋谷店,東京都渋谷区道玄坂１‐３‐１１ 一番ビルＢ１,B003,G001
9403,黄金屋 二子玉川店,東京都世田谷区玉川３‐１０‐１１　森本ビルＢ１Ｆ,B003,G001
9404,五感 酒場,東京都北区滝野川６丁目86-14,B002,G001
9405,五感 中野店,東京都中野区中野３-34-22 第2コウヘイビル 1F,B002,G006
9406,小かん鮨,東京都世田谷区羽根木２‐３５‐１,B008,G004
9407,五韓満足 田町店,東京都港区芝５－１６－９　吉野電気製作所ビル１Ｆ,B004,G008
9408,ゴキゲン日本酒酒場 TOKYO-X 日本酒しゃぶしゃぶ 東京ハレル家,東京都福生市本町９４－１,B008,G001
9409,胡弓 原宿店,東京都渋谷区神宮前４-28-21 ハーモニー原宿ビル１F,,G007
9410,中華ダイニング 剋,東京都板橋区上板橋２‐３５‐１４,B002,G007
9411,極厚ポークステーキ POKUPOKU ポクポク 田町店,東京都港区芝２-30-9 プロシード１階,B001,G001
9412,悟空 銀座,東京都中央区銀座１－１５－７ マック銀座ビル１Ｆ,B002,G001
9413,吾空 西麻布,東京都港区西麻布３‐13‐10　パークサイドセピア1階,B005,G004
9414,地鶏屋 ごくう 月島店,東京都中央区月島３－16－9,B004,G004
9415,チャイニーズガーデン 悟空 五反田店,東京都品川区西五反田１－４－２　２・３Ｆ,B001,G007
9416,悟空 渋谷道玄坂店,東京都渋谷区道玄坂２-29-13 若槻ビル2F,B003,G007
9417,悟空 不動前店,東京都品川区西五反田５-1-20-205,B001,G001
9418,黒牛,東京都渋谷区代々木３－１－１１パシフィックスクエア代々木ビルB１F,B005,G008
9419,穀倉やまざき 瑞江店,東京都江戸川区南篠崎町３-27-3,,G015
9420,いいとこ鷄 町田店,東京都町田市原町田６-10-10 5F,B002,G001
9421,いいとこ鶏 池袋本店,東京都豊島区南池袋１-23-11 ブロンズビル11階,B002,G001
9422,焼き鳥食べ放題 いいとこ鶏 上野店,東京都台東区上野２-12-1 8F,B002,G001
9423,完全個室居酒屋 はなび 上野店,東京都台東区上野６-13-6　武文ビル2F,B003,G001
9424,名物家 大井町駅前店,東京都品川区大井１-11-3YK-6ビル３F-B,B003,G001
9425,まさや食堂 原宿,東京都渋谷区神宮前１-9-12　ロイダースビル1Ｆ,B002,G001
9426,肉匠坂井 八王子めじろ台店,東京都八王子市山田町1689-5,B003,G008
9427,国産黒毛和牛 焼肉なら 小岩店,東京都江戸川区西小岩１-27-15 ヒロヤビル 1Ｆ,B008,G008
9428,焼肉 福々 FUKUFUKU 銀座本店 銀座8丁目,東京都中央区銀座８－１０－７　東成ビルB1F,B004,G008
9429,焼肉 K 圭,東京都文京区湯島３－４４－７ COCOSPACE上野公園１Ｆ,B008,G008
9430,国産地鶏と最高鮮度の海鮮 吟楽 有楽町店,東京都千代田区有楽町２-3-6　九重会館6F,B002,G001
9431,国産食材カレー カラーズ,東京都江東区東陽３-1-10,,G005
9432,全席個室居酒屋 いせや 錦糸町店,東京都墨田区錦糸２-4-10 6F,B003,G001
9433,完全個室 とりすけ 池袋,東京都豊島区東池袋１-22-7　瑞光ビル6階,B002,G001
9434,国産鶏居酒屋 はせどり 秋葉原店,東京都千代田区神田佐久間町３-34-3 2F,B003,G001
9435,国産のお酒と小料理 吉祥寺きらく家,東京都武蔵野市吉祥寺本町１丁目８-５  B1F:レンガ館モール,B003,G001
9436,炎丸酒場 新小岩北口店,東京都葛飾区西新小岩１‐３‐４　１０３,B002,G001
9437,国産 豚串 やじろべえ,東京都板橋区坂下２-33-5,B002,G001
9438,国産和牛とせいろ蒸し 創作和食 江戸の小町 品川店,東京都港区港南２-4-18 ルネッサン2ビル4F,B002,G001
9439,八兵衛 日本橋店,東京都中央区日本橋室町１-5-2　東洋ビルB1,B003,G001
9440,國酒文化振興酒場 佐賀,東京都品川区大井１-２５-３ シティハイツ大井町 1F,B003,G012
9441,KOKUSHO,東京都江東区福住２-7-18　成川ビル2F,B005,G006
9442,極上からあげ から丸 練馬石神井公園店,東京都練馬区石神井町６-9-2,B010,G015
9443,団らん 門前仲町,東京都江東区門前仲町２-6-5,B003,G001
9444,COGS DINING KAGURAZAKA,東京都新宿区神楽坂３-6三丁目テラス　一階,B006,G006
9445,穀倉やまざき 本店,東京都江戸川区篠崎町６-8-5,,G015
9446,極鶏.Bar フレスポ若葉台EAST1階,東京都稲城市若葉台２-1-1  フレスポ若葉台EAST1Ｆ,B002,G004
9447,極太ナポリ食堂,東京都昭島市中神町1392-12-２階,B011,G003
9448,国分寺 居酒屋 串揚げムタヒロ,東京都国分寺市南町３‐15‐9寿コーポＡ号1階,B001,G001
9449,沖縄居酒屋 島崎屋,東京都国分寺市本町３丁目5-6　ＳＨビル2階,B003,G001
9450,コクブンジ 肉バル Tetsuo,東京都国分寺市南町２丁目１６－２０ 米沢ビル地下１階,B002,G002
9451,煮 申喰゛楽 もぐら,東京都国分寺市南町３－２２－３１　南ビル１F,B008,G001
9452,多古屋,東京都国分寺市南町３-16-6　太陽ビルB1F,B001,G001
9453,国分寺上さま,東京都国分寺市本町２ -11-5 矢野ビル2F,B001,G014
9454,国分寺 甚五郎,東京都国分寺市本町３-12-2,B002,G001
9455,CHUBO はっぴ 国分寺 北口店,東京都国分寺市本町２-10-３　本多ビルB1,B002,G001
9456,国分寺っ子居酒屋 燻し家もっくん,東京都国分寺市本町２－１０－５　プラザ国分寺３Ｆ,B002,G001
9457,こぐまかぺ,東京都品川区東五反田１丁目3-10,B002,G014
9458,こぐま屋珈琲店,東京都府中市本町１-1-18,B001,G014
9459,濃麻呂 二子玉川店,東京都世田谷区玉川３-14-6,B010,G013
9460,極味 中村橋店,東京都練馬区中村北３-22-7　三七堂ビル1F,B002,G001
9461,国民酒場 じぃえんとるまん 蒲田店,東京都大田区西蒲田８-2-1 1階,B001,G001
9462,極麺 たけぞー,東京都江東区有明３-7-18有明セントラルタワー2F,B002,G001
9463,極楽酒場 げんてん 渋谷,東京都渋谷区道玄坂１丁目13-6斎藤ビル１階,B002,G003
9464,ごくらくとんぼ 和泉,東京都杉並区和泉４‐４７‐２３　藤井ビルＢ１Ｆ,B002,G002
9465,極楽屋,東京都中野区中野５－３５－８　新東京アパートＡＢ１Ｆ,B002,G001
9466,極楽湯 多摩センター店,東京都多摩市落合１-30-1,B001,G001
9467,湖月 表参道,東京都渋谷区神宮前５-50-10,B006,G004
9468,こけら,東京都世田谷区北沢２-3-12 友和ビル 102,B008,G001
9469,COCOAINA cafe&bar ココアイナ カフェアンドバー,東京都板橋区大山東町-52-2　本多ビル2F,B001,G014
9470,ココ&デジ,東京都新宿区舟町3,B003,G017
9471,ｃｏｃｏ ｃａｆｅ,東京都北区田端１－２３－７,B010,G014
9472,ココカラ kokocara,東京都新宿区四谷３-6　アスナロビル２Ｆ,B001,G014
9473,ここから 志村三丁目,東京都板橋区志村３ ２４ー２ 渡邉ビル１F,B002,G001
9474,鉄板焼き こよい 護国寺本店,東京都文京区音羽２-１１-２５地下１階,B003,G001
9475,CoCo Craft ここくらふと,東京都千代田区九段南４-6-5 ヴェルデ九段 1F,B003,G015
9476,555 大衆酒場,東京都江東区亀戸６－６１－８　新井ビル１F,B002,G001
9477,五虎上将,東京都台東区上野２-11-9,B002,G007
9478,ごごチキン,東京都江東区亀戸３-60-16,B001,G017
9479,ごごチキン 浅草店,東京都台東区浅草４-37-2,B002,G017
9480,ごごチキン 新宿神楽坂店,東京都新宿区払方町1番地33階Unit20・21,B002,G001
9481,ごごチキン 下北沢店,東京都世田谷区北沢２-22-10 下北沢リライアンスBldg. 1F,B002,G017
9482,心地酔い しゃにむに,東京都八王子市旭町10-11,B003,G001
9483,心地酔い 真っすぐ,東京都八王子市中町2-15 Ｈ．Ｋビル１階,B002,G001
9484,cocochili,東京都渋谷区渋谷２-24-12,B001,G009
9485,ココットカフェ,東京都新宿区津久戸町３‐１２,B001,G014
9486,ココデコーヒー,東京都墨田区錦糸１-4-14 長嶋ビル1F,B010,G014
9487,coco de tea ココデティ―,東京都豊島区北大塚２-27-1-B1,B002,G014
9488,CoCo都可 秋葉原店,東京都千代田区外神田４-4-8A-FRONT1F,,G014
9489,CoCo都可 渋谷本店,東京都渋谷区宇田川町32-15,,G014
9490,CoCo都可 下北沢店,東京都世田谷区北沢２-14-7 1F,,G014
9491,CoCo都可 高田馬場店,東京都新宿区高田馬場３-4-19,,G014
9492,CoCo都可 町田店,東京都町田市原町田６-8-1 レミィ町田1F,,G014
9493,ココニール COCONEEL 新宿,東京都新宿区歌舞伎町１－２３－１３　下村ビルＢ１　,B003,G006
9494,九重 ふぐ懐石料理,東京都品川区上大崎２‐１５‐１５　イタキビルＢ１Ｆ,B002,G004
9495,ここのつ,東京都足立区千住旭町43-13,B002,G003
9496,ココノマシーズンダイニング,東京都港区西麻布１－１１－６ホテル＆レジデンス六本木１階,B008,G006
9497,KOKOHOTEL築地銀座 レストラン,東京都中央区築地６-8-8,,G003
9498,Dinning 酒場 心々家 ここや,東京都板橋区成増２-17-11榎本ビルB1F,B003,G001
9499,Co Co La Felice ココラ フェリーチェ,東京都港区新橋１-5-5,B003,G006
9500,島ごはん,東京都江戸川区西葛西６-18-3 第二喜楽ビルB1,B003,G001
9501,あじなお,東京都八王子市めじろ台１－８－２５　アゴラビルB1F,B004,G004
9502,こころむすび 新宿,東京都新宿区新宿２-8-17 SYビル1F,B005,G004
9503,こころや 吉祥寺北口駅前店,東京都武蔵野市吉祥寺本町１－２４－７ 吉祥寺光ビル５Ｆ,B002,G016
9504,こころや 狛江駅前店,東京都狛江市東和泉１-２２-１８ 谷田部ビル １階,B002,G016
9505,cocon ココン,東京都目黒区上目黒３-8-3　千陽中目黒ビルアネックス4F,B012,G006
9506,古今食堂,東京都武蔵野市西久保２-6-2 井上ビル１階,B008,G001
9507,COCOん家,東京都品川区東五反田１-18-13,B008,G007
9508,小櫻,東京都日野市多摩平１-5-12,B002,G001
